type,name,architecture,library
BSS Section (Local),-[DBGGDBStreamLogger _logMessage:forStream:].seqNum,X86_64,
Text Section (Local),-[DBGGDBStreamLogger stream:processBytes:],X86_64,
Text Section (Local),-[DBGGDBStreamLogger stream:processCharacters:],X86_64,
Text Section (Local),-[DBGGDBStreamLogger stream:processLine:],X86_64,
Text Section (Local),-[DBGGDBStreamLogger streamDidEnd:],X86_64,
Text Section (Local),-[DBGGDBStreamSink stream:processBytes:],X86_64,
Text Section (Local),-[DBGGDBStreamSink stream:processCharacters:],X86_64,
Text Section (Local),-[DBGGDBStreamSink stream:processLine:],X86_64,
Text Section (Local),-[DBGGDBStreamSink streamDidEnd:],X86_64,
Text Section (Local),-[DBGGDBThread PBXThread],X86_64,
Text Section (Local),-[DBGGDBThread _extractInfoForStackFrame:fromPBXStackFrame:],X86_64,
Text Section (Local),-[DBGGDBThread _framePointerPBXStackFrame:],X86_64,
Text Section (Local),-[DBGGDBThread initWithParentProcess:uniqueID:PBXThread:],X86_64,
Text Section (Local),-[DBGGDBThread observeValueForKeyPath:ofObject:change:context:],X86_64,
Text Section (Local),-[DBGGDBThread refreshStackFramesAndSetFirstFrame],X86_64,
Text Section (Local),-[DBGGDBThread refreshStackFrames],X86_64,
Text Section (Local),-[DBGGDBThread requestStackFrames:resultQueue:resultHandler:],X86_64,
Text Section (Local),-[DBGGDBThread requestSuspend],X86_64,
Text Section (Local),-[DBGGDBThread requestUnsuspend],X86_64,
Text Section (Local),-[DBGGDBThread setPBXThread:],X86_64,
Text Section (Local),-[DBGGDBThread stackFrameFromPBXStackFrame:frameNumber:shouldCreate:],X86_64,
Text Section (Local),-[DBGGDBThread updateStackFrames],X86_64,
Text Section (Local),-[DBGGDBUTF8BufferFilter stream:processBytes:],X86_64,
Text Section (Local),-[DBGGDBUTF8BufferFilter streamDidEnd:],X86_64,
Text Section (Local),-[DBGGDBUTF8DecoderFilter stream:processBytes:],X86_64,
Text Section (Local),-[DBGGDBUTF8DecoderFilter streamDidEnd:],X86_64,
Text Section (Local),-[DBGGDBUTF8EncoderFilter stream:processCharacters:],X86_64,
Text Section (Local),-[DBGGDBUTF8EncoderFilter streamDidEnd:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor CTypeController],X86_64,
Text Section (Local),-[PBXGDB_Adaptor _connectToGDBRemote],X86_64,
Text Section (Local),-[PBXGDB_Adaptor _doShlibControl],X86_64,
Text Section (Local),-[PBXGDB_Adaptor _forceQuitGDB:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor _gdbVersionFetched:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor _initControllers],X86_64,
Text Section (Local),-[PBXGDB_Adaptor _initStringTable],X86_64,
Text Section (Local),-[PBXGDB_Adaptor _remoteGDBSetupStageOne],X86_64,
Text Section (Local),-[PBXGDB_Adaptor _setupAndRunProcess],X86_64,
Text Section (Local),-[PBXGDB_Adaptor _unsetOldEnvironment:setNewEnvironment:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor _useFileLineRequest],X86_64,
BSS Section (Local),-[PBXGDB_Adaptor _useFileLineRequest].sFetchedDefault.b,X86_64,
BSS Section (Local),-[PBXGDB_Adaptor _useFileLineRequest].sUseFileLineRequest.b,X86_64,
Text Section (Local),-[PBXGDB_Adaptor activeRegisterSet],X86_64,
Text Section (Local),-[PBXGDB_Adaptor attemptedIntrospectionLibraryLoad],X86_64,
Text Section (Local),-[PBXGDB_Adaptor breakpointController],X86_64,
Text Section (Local),-[PBXGDB_Adaptor cacheObjcClassName:atAddress:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor canCloneDataValue:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor canManageBreakpoint:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor cleanupFilePassingFile],X86_64,
Text Section (Local),-[PBXGDB_Adaptor commandInterpreterStringAsIfTypedByUser:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor configureAdaptor],X86_64,
Text Section (Local),-[PBXGDB_Adaptor configureUI],X86_64,
Text Section (Local),-[PBXGDB_Adaptor continueAfterInitialization],X86_64,
Text Section (Local),-[PBXGDB_Adaptor createNewExpressionsDescriptionDV],X86_64,
Text Section (Local),-[PBXGDB_Adaptor customizedDataDisplayEnabledChanged:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor dataValueController],X86_64,
Text Section (Local),-[PBXGDB_Adaptor dealloc],X86_64,
Text Section (Local),-[PBXGDB_Adaptor debugServiceFDPath],X86_64,
Text Section (Local),-[PBXGDB_Adaptor descriptionDVForActiveRegisters],X86_64,
Text Section (Local),-[PBXGDB_Adaptor didFixAndContinue:pass:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor doSecondaryUpates],X86_64,
Text Section (Local),-[PBXGDB_Adaptor dynamicLinkerImageController],X86_64,
Text Section (Local),-[PBXGDB_Adaptor errorForMICommand:errorMessage:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor errorToDebuggerConsole:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor executableDidFinish],X86_64,
Text Section (Local),-[PBXGDB_Adaptor expressionsDescriptionDV],X86_64,
Text Section (Local),-[PBXGDB_Adaptor fetchRegistersForDV:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor fetchStaticsForDV:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor fixAndContinueFileForObjectFile:patchFile:shlibFile:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor fixAndContinueFileMap],X86_64,
Text Section (Local),-[PBXGDB_Adaptor flushObjcClassNameCache],X86_64,
Text Section (Local),-[PBXGDB_Adaptor gdbDidStart],X86_64,
Text Section (Local),-[PBXGDB_Adaptor gdbForcedToQuit],X86_64,
Text Section (Local),-[PBXGDB_Adaptor gdbTask],X86_64,
Text Section (Local),-[PBXGDB_Adaptor gdbVersion],X86_64,
Text Section (Local),-[PBXGDB_Adaptor globalVariableDVAddDataValue:forGlobalDict:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor globalVariableDVRemoveDataValueForDict:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor globalsDescriptionDV],X86_64,
Text Section (Local),-[PBXGDB_Adaptor inferiorPID],X86_64,
Text Section (Local),-[PBXGDB_Adaptor initWithSession:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor invalidateForceQuit],X86_64,
Text Section (Local),-[PBXGDB_Adaptor isGDBRemote],X86_64,
Text Section (Local),-[PBXGDB_Adaptor isIntrospectionLibraryLoaded],X86_64,
Text Section (Local),-[PBXGDB_Adaptor isRemoteDebugging],X86_64,
Text Section (Local),-[PBXGDB_Adaptor isRestarting],X86_64,
Text Section (Local),-[PBXGDB_Adaptor isSSHRemote],X86_64,
Text Section (Local),-[PBXGDB_Adaptor launchParameters],X86_64,
Text Section (Local),-[PBXGDB_Adaptor loadSymbolsIfNeeded],X86_64,
Text Section (Local),-[PBXGDB_Adaptor mappedBufferFromInferior:length:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor miController],X86_64,
Text Section (Local),-[PBXGDB_Adaptor newDataValueForFrame:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor newFrameContextContainerDataValue],X86_64,
Text Section (Local),-[PBXGDB_Adaptor newGlobalContainerDataValue],X86_64,
Text Section (Local),-[PBXGDB_Adaptor objCClassNameAtAddress:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor parseAndApproveInputFromConsole:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor parseAndApproveOutputFromDebugger:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor processAsynchronousResultList:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor processInferiorOutput:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor processOutputText:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor rawMemoryDataForAddressExpression:numberOfBytes:resultHandler:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor registerArrayForParentNamed:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor registerSetDefinitions],X86_64,
Text Section (Local),-[PBXGDB_Adaptor registersDescriptionDVExpressionsWindow],X86_64,
Text Section (Local),-[PBXGDB_Adaptor registersDescriptionDVVariablesView],X86_64,
Text Section (Local),-[PBXGDB_Adaptor releaseInferiorResources],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestBreakpointCondition:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestBreakpointIgnoreCount:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestCloneDataValueByContent:viewAsExpression:addToContainerDataValue:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestCloneDataValueByPathExpression:addToContainerDataValue:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDebuggerCompleteString:resultHandler:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDebuggerContinueToCallSymbol:inFile:lineNumber:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDebuggerContinueToFile:lineNumber:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDebuggerCreateWatchpoint:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDebuggerExecUntilToFile:lineNumber:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDebuggerMovePCInThread:fileSpec:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDebuggerMovePCToCurrentPosition],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDebuggerQuit],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDebuggerStatus],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDebuggerTurnBreakpointsOff],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDebuggerTurnBreakpointsOn],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDebuggerUndoToCheckpoint],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDeleteBreakpoint:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDisassemblyOfFrame:mixedMode:resultHandler:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestDynamicLinkerImageControllerUpdate],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestEnableDisableBreakpoint:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestFetchGlobalsForLibrary:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestFixAndContinueFile:patch:object:shlib:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestGlobalsBrowserUpdate],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestInterpretCommand:inThread:atStackFrame:],X86_64,
BSS Section (Local),-[PBXGDB_Adaptor requestInterpretCommand:inThread:atStackFrame:].nonWS,X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestLoadGlobalsInDict:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestLoadInferiorPlugin:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestLoadSavedGlobals],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestNewBreakpoint:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestNewDataValueForExpression:addToContainerDataValue:bindToFrame:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestNewDataValueForExpression:addToContainerDataValue:blockStartAddress:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestNewDataValueForExpression:addToContainerDataValue:locationSpecifier:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestResetBreakpointsInFile:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestRestartExecutable],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestStackFramesForThread:numberOfStackFrames:resultHandler:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestSuspendAllThreads],X86_64,
Text Section (Local),-[PBXGDB_Adaptor requestUpdateUnboundDataValuesForStackFrame:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor restoreVariableFormatForDataValue:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor runTarget],X86_64,
Text Section (Local),-[PBXGDB_Adaptor selectRegisterSet:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor sendCommandInterpreterPrompt:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor sendDefaultCommandInterpreterPrompt],X86_64,
Text Section (Local),-[PBXGDB_Adaptor sendSIGINT],X86_64,
Text Section (Local),-[PBXGDB_Adaptor sequenceController],X86_64,
Text Section (Local),-[PBXGDB_Adaptor sequenceMICommand:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor setAttemptedIntrospectionLibraryLoad:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor setFatalIntrospectionLibraryError:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor setGDBForcedToQuit:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor setInferiorPID:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor setIntrospectionLibraryIsLoaded:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor setIsSSHRemote:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor setSupportsFixAndContinue:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor setSupportsUnicharXcode_CFDataFormatters:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor setTaskIsRunning:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor setUndoSupported:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor setUnicharBufferAddressRange:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor setVariableFormat:forDataValue:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor shouldContinueAfterAttach],X86_64,
Text Section (Local),-[PBXGDB_Adaptor showGlobalsModuleIfEmpty:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor startFDPassingService:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor statusMessageFromMI:forConsole:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor streamDidEnd:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor supportsCleanQuit],X86_64,
Text Section (Local),-[PBXGDB_Adaptor supportsContinueToHere],X86_64,
Text Section (Local),-[PBXGDB_Adaptor supportsFixAndContinue],X86_64,
Text Section (Local),-[PBXGDB_Adaptor supportsRunInDebugger],X86_64,
Text Section (Local),-[PBXGDB_Adaptor supportsUnicharXcode_CFDataFormatters],X86_64,
Text Section (Local),-[PBXGDB_Adaptor supportsWatchpoints],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadController],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadRequest:stepUntilLineNumber:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadRequestContinue:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadRequestNextInstruction:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadRequestStepInSuspendOtherThreads:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadRequestStepInstruction:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadRequestStepInto:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadRequestStepOut:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadRequestStepOver:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadRequestStepOverSuspendOtherThreads:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadRequestSuspend:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadRequestUnsuspend:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor threadRequestUpdateStack:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor unconfigureUI],X86_64,
Text Section (Local),-[PBXGDB_Adaptor undoSupported],X86_64,
Text Section (Local),-[PBXGDB_Adaptor unicharBufferAddressRange],X86_64,
Text Section (Local),-[PBXGDB_Adaptor uniqueFDPath:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor uniqueStringForString:],X86_64,
BSS Section (Local),-[PBXGDB_Adaptor uniqueStringForString:].num_calls,X86_64,
BSS Section (Local),-[PBXGDB_Adaptor uniqueStringForString:].num_hits,X86_64,
Text Section (Local),-[PBXGDB_Adaptor variableFormatDictionary],X86_64,
Text Section (Local),-[PBXGDB_Adaptor variableFormatForDataValue:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor variableFormatForKey:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor(TraceLogging) logCommentString:withTimeStamp:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor(TraceLogging) logMessage:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor(TraceLogging) logString:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor(TraceLogging) logStringFromGDB:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor(TraceLogging) logStringToGDB:],X86_64,
Text Section (Local),-[PBXGDB_Adaptor(TraceLogging) loggingEnabled],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue alwaysUpdate],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue containerIsInitialized],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue containerNeedsUpdate],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue hasChildren],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue needsSecondaryUpdate],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue requestGetChildren],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue requestNewContainer],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue requestSecondaryUpdate],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue requestUpdateContainer],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue reset],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue setStringValue:],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue usesSyntheticChildren],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValue varObjName],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValueSequence _addArrayItemChildrenFrom:count:],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValueSequence _gotSTLContainerDVSizeValue:],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValueSequence _gotSTLContainerDVSizeVarObj:],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValueSequence containerExpressionForIndex:],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValueSequence didFinish],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValueSequence execute],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValueSequence handleErrorForMICommand:],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValueSequence needsEvaluationSafetyCheck],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValueSequence sizeExpression],X86_64,
Text Section (Local),-[PBXGDB_ArrayDataValueSequence timeOutPeriod],X86_64,
Text Section (Local),-[PBXGDB_ArrayItemDataValue initWithDebugger:indexInParentArray:],X86_64,
Text Section (Local),-[PBXGDB_ArrayItemDataValue setValidityStatus:],X86_64,
Text Section (Local),-[PBXGDB_ArrayItemDataValue stringValue],X86_64,
Text Section (Local),-[PBXGDB_ArrayItemDataValueSequence _createVarForDataValue:],X86_64,
Text Section (Local),-[PBXGDB_ArrayItemDataValueSequence _gotContainerArrayElement:],X86_64,
Text Section (Local),-[PBXGDB_ArrayItemDataValueSequence _updateDataValue:],X86_64,
Text Section (Local),-[PBXGDB_ArrayItemDataValueSequence createVarObjDataValue],X86_64,
Text Section (Local),-[PBXGDB_ArrayItemDataValueSequence execute],X86_64,
Text Section (Local),-[PBXGDB_ArrayItemDataValueSequence handleErrorForMICommand:],X86_64,
Text Section (Local),-[PBXGDB_ArrayItemDataValueSequence initWithIndex:],X86_64,
Text Section (Local),-[PBXGDB_ArrayItemDataValueSequence needsEvaluationSafetyCheck],X86_64,
Text Section (Local),-[PBXGDB_AttachControlSequence _didAttach:],X86_64,
Text Section (Local),-[PBXGDB_AttachControlSequence _didFinishWithError],X86_64,
Text Section (Local),-[PBXGDB_AttachControlSequence _didSendAttachCommand],X86_64,
Text Section (Local),-[PBXGDB_AttachControlSequence _doAttach],X86_64,
Text Section (Local),-[PBXGDB_AttachControlSequence _gotAttachVerify:],X86_64,
Text Section (Local),-[PBXGDB_AttachControlSequence _noAttachCommand],X86_64,
Text Section (Local),-[PBXGDB_AttachControlSequence _resultAllThreadsRunning:],X86_64,
Text Section (Local),-[PBXGDB_AttachControlSequence _setPID:],X86_64,
Text Section (Local),-[PBXGDB_AttachControlSequence didFinish],X86_64,
Text Section (Local),-[PBXGDB_AttachControlSequence execute],X86_64,
